tx,ty,tz,tx gt,ty gt,tz gt
-3.6337223568135038,1.7809689579480077,-2.662023626278248,-4.1569215045,1.7026497168,-2.3881984091
-3.7161394020268905,1.786063880058978,-2.7015085930410208,-4.2449678031,1.7091442528,-2.4317242631
-3.812475979486612,1.9167769635225125,-2.687711021046679,-4.3379959724,1.8457515006,-2.4176544372
-3.7683465197523622,1.949949442582779,-2.630666981866354,-4.2920477247,1.8829030929,-2.3600058487
-3.7379457290860536,1.9901797273697792,-2.5720515535558066,-4.2594497163,1.9243457864,-2.3010721741
-3.7174435731438256,2.023620713307411,-2.5090679204369994,-4.2354200011,1.9607744596,-2.2334727755
-3.70389283084575,2.035815778998001,-2.439364096285728,-4.2207034592,1.9760898916,-2.159623982
-3.6797086797486185,2.0632611693218315,-2.3759625465265253,-4.1944741948,2.0052509404,-2.0946498773
-3.661211436597584,2.091900731034203,-2.3199162564363536,-4.1761017463,2.0347991487,-2.0381129164
-3.6044629881800354,2.1468318000539566,-2.1707391411268677,-4.1128167595,2.0951483383,-1.8789564573
-3.5620767514899363,2.1731860878483817,-2.092064668959761,-4.0680529895,2.1241874852,-1.7991930588
-3.5177665573222527,2.2246517466036355,-2.0272539100295974,-4.0195740137,2.1808020392,-1.7285481762
-3.4498955880038946,2.289389829968211,-1.9379161619340604,-3.9480256352,2.2481249544,-1.6373257851
-3.3710792201108872,2.3680765159417168,-1.861395502889935,-3.8619157514,2.3345713056,-1.5548906151
-3.2711891799044164,2.4406863131589542,-1.7882478019944996,-3.7603686594,2.4080233522,-1.4812891517
-3.1454586888277833,2.5070370902889954,-1.71355282862236,-3.6257809134,2.4801349241,-1.4033953785
-3.011815608295064,2.5759077942162394,-1.643437593358252,-3.4849633249,2.5520374808,-1.3313576557
-2.8916510597310734,2.6478623543279336,-1.5893959133101296,-3.3550428559,2.6287574599,-1.2733824064
-2.7779761550685125,2.713427266713519,-1.5387532690201018,-3.2403431018,2.6944208828,-1.2231582398
-2.669738289123411,2.765233754452311,-1.4902548825263011,-3.1220492397,2.749475298,-1.1695080658
-2.541864628875147,2.8011334972042796,-1.4060603285915725,-2.9839535611,2.787345115,-1.0790847206
-2.4309320547631863,2.829969217270359,-1.3236760692280436,-2.8731796624,2.8151895591,-0.9969727672
-2.312943324889791,2.8716398264050467,-1.2240020079740044,-2.7448085827,2.8614302141,-0.8885883146
-2.1892325981326906,2.925235843855943,-1.1049096628144115,-2.6140294286,2.9152197425,-0.766887745
-2.0842548713897795,2.9590864876423044,-1.03013482180739,-2.4974684537,2.9542103574,-0.6851454316
-1.9406624489779354,2.9979224856957893,-0.9572491443333155,-2.3481300143,2.9951783533,-0.611378445
