tx,ty,tz,tx gt,ty gt,tz gt
-3.6357300192480713,1.7382893643577315,-2.6279864780173954,-4.1569215045,1.7026497168,-2.3881984091
-3.7187672025431233,1.74363106244104,-2.6673339843928705,-4.2449678031,1.7091442528,-2.4317242631
-3.8328983701093557,1.857460063349816,-2.6726860982141107,-4.3552389582,1.8292011904,-2.4373734737
-3.7955177815562,1.88656236687812,-2.6293694049098595,-4.3188755236,1.8587040064,-2.3959798403
-3.7596337133943387,1.9196300833803164,-2.576418554049874,-4.2786721966,1.8972730952,-2.3402547253
-3.730990411608203,1.9596023357105572,-2.5144240802153095,-4.2471679203,1.9402093231,-2.2761301411
-3.7129744257356103,1.9873069391503253,-2.4379417078819174,-4.2273133003,1.9700833894,-2.1972124092
-3.6968880865771303,2.000982924091583,-2.376403544178471,-4.2102124561,1.9865195975,-2.1334457126
-3.670300282849795,2.0349105131212926,-2.304320897670608,-4.1827722895,2.0221547395,-2.0608906432
-3.649780090602845,2.065984670998831,-2.240176137970382,-4.1597158072,2.056153909,-1.9924435459
-3.6201632781444384,2.095986860594762,-2.164152650370382,-4.1229062749,2.0935275861,-1.9008738014
-3.592397708702665,2.105700539765476,-2.0995589323916892,-4.0971077451,2.1015074722,-1.8455502399
-3.5584329013338483,2.133656602731975,-2.0431033968269117,-4.0600405589,2.1331234893,-1.7857149515
-3.520222302086463,2.1767681205465514,-1.98861542484864,-4.0195740137,2.1808020392,-1.7285481762
-3.4606428610934987,2.2342122015786496,-1.9071011191006777,-3.9560752351,2.2409438443,-1.6465465455
-3.3939154897515382,2.3018004993681482,-1.83853101428915,-3.8857232789,2.3118596966,-1.5755779787
-3.2887045514019144,2.383107281941076,-1.7565610375694136,-3.7716118456,2.401208537,-1.488808355
-3.1809435793328227,2.440328134313801,-1.6903511451445912,-3.6589288396,2.4611688863,-1.4215471768
-3.0545717410874875,2.5080361887897746,-1.621057794467761,-3.525194097,2.5319614989,-1.3506406599
-2.9537366369822715,2.563381060541099,-1.5738862419029882,-3.4178758501,2.589298154,-1.3015507123
-2.8310377693024327,2.6384033537657645,-1.5159282944535575,-3.2871629512,2.669098789,-1.2426333372
-2.7173576449789416,2.6992698390831604,-1.4673547417937052,-3.1677619535,2.7309380988,-1.1918613465
-2.6118216589354972,2.7373668554725326,-1.4088445519754547,-3.0541333212,2.7718795287,-1.1285761868
-2.4999202319543223,2.7652023550890545,-1.3292922079007259,-2.9368174408,2.7991228327,-1.0447151468
-2.391615597820971,2.7922710852743426,-1.24537176000151,-2.822721763,2.8293305354,-0.9562625666
-2.2853669619113237,2.8360395811954655,-1.1472822269342975,-2.7102339259,2.8772627744,-0.855357521
-2.170263223486611,2.8806201899063533,-1.0443891731454107,-2.5863960467,2.9255883865,-0.7463678234
-2.039079842131205,2.9180758109682072,-0.9605454233438107,-2.4581494505,2.9660076827,-0.6620421081
-1.872235104423244,2.954044867518722,-0.8816313635954613,-2.278374715,3.0030653666,-0.5800585996
-1.7236570617364764,2.986851441757203,-0.8312338694063619,-2.1191780636,3.0384273115,-0.5255794816
-1.5828472760858707,3.0156699461928973,-0.7935626487006702,-1.9728226903,3.0690779332,-0.4866682013
-1.4335227026313615,3.0298099358348427,-0.7425968503680367,-1.8153495702,3.0864921552,-0.4355949095
-1.2603997653899364,3.068949556494884,-0.6949752268789628,-1.6304269492,3.1238339219,-0.385759809
-1.0755166756557553,3.10847812813436,-0.6591861435613802,-1.4337845918,3.165969501,-0.3494708657
-0.9045010224368477,3.1322208884788116,-0.6374976198030928,-1.2512515767,3.1903191749,-0.3276775557
-0.7276689952798767,3.146098630590356,-0.6208901367213244,-1.0621880246,3.2060736111,-0.312437849
-0.510698320007374,3.159618067402517,-0.6145261113968477,-0.8322891717,3.2162804856,-0.3081322724
-0.2874154232501702,3.164540375183964,-0.6186297141799328,-0.6071454903,3.2176662489,-0.3135667103
-0.0503086554448009,3.1613231840515272,-0.6308533792908737,-0.3531702043,3.2098970298,-0.3282653886
0.17636867705629733,3.1595771286681984,-0.6472835323664559,-0.1117775829,3.2029445502,-0.3479941436
0.3675927769754166,3.1720125640090426,-0.6647900804763585,0.0798142231,3.212017188,-0.3675858363
0.5572660680516677,3.1688644699151594,-0.6826473067178225,0.2938367821,3.2046093532,-0.3865886438
0.771964847254095,3.131937240180874,-0.6887767473533644,0.5117798576,3.1635320459,-0.3957420562
0.9854997719507548,3.0672830253203625,-0.680572782149355,0.7415192661,3.0930823822,-0.3877581036
1.1800778294404441,3.028363815153904,-0.6720253179908697,0.948743016,3.0482835592,-0.3795042706
1.366544138895959,3.009223789173962,-0.6715822315501845,1.1441589607,3.0234052955,-0.3774813599
1.5689430448287869,2.9738736868809,-0.6627881119833154,1.35114194,2.9888821049,-0.3704402234
1.735460755078754,2.927525090907249,-0.6467052755805822,1.528871181,2.9394731597,-0.3544497231
1.927629044143198,2.866425230906523,-0.6198160900097358,1.7329300906,2.8725879729,-0.3276510809
2.105443549210043,2.8085197591206956,-0.5892524566980586,1.9248148213,2.8083489376,-0.2964659375
2.2738555962979996,2.7608202209864534,-0.5688395908444939,2.0987498903,2.7574079261,-0.2773373285
2.4258971259596445,2.694639325642921,-0.5596402025907574,2.2620647778,2.6831533887,-0.2687230207
2.55600723610182,2.6199611098557387,-0.5657174637698157,2.3975541617,2.602977296,-0.2759261375
2.6797296843703338,2.5127099458239233,-0.5984822762745532,2.5295341182,2.4839186406,-0.310781336
2.7546015684017844,2.4038607814474533,-0.6492008126212883,2.6028107228,2.3672181501,-0.3607161408
2.7854432289041986,2.2893495388519813,-0.7294281507044484,2.6361436699,2.2431032597,-0.445164805
2.7184609464060046,2.1817962922996044,-0.8227317461046622,2.5653248078,2.1273608503,-0.5406802911
2.623804012747354,2.1142174653987063,-0.8689032947861843,2.4572226258,2.050628391,-0.5908539182
2.5006696990094044,2.0613148174435887,-0.9105745688334217,2.3248142183,1.9962894349,-0.632012483
2.356376205929747,2.0344209601086654,-0.9513828051398332,2.1714323005,1.9669925338,-0.672265877
2.1710406874764994,2.0252206033881173,-0.9911416929276384,1.9652483422,1.9574790363,-0.7135350691
2.0134931438461754,2.049872588202624,-1.0069238246825798,1.8036577536,1.9803989767,-0.7270146751
1.8470383609654801,2.0783541327246007,-0.9958210037250921,1.6230558308,2.0090305403,-0.7128486861
1.7062457715732533,2.0965781715586966,-0.9508497741022082,1.4723528088,2.0205627451,-0.6656150487
1.5435745469010769,2.1219458570379883,-0.8943378305662357,1.2939063226,2.0451527188,-0.603804012
1.3835218651001178,2.139850636346527,-0.8526075601936558,1.1219551255,2.0700630737,-0.5601562967
1.205421686188635,2.1442254571624204,-0.8144858647454329,0.9335389182,2.0894023,-0.5196572005
1.0493781880075268,2.1485367302712217,-0.7833845848180725,0.7785203212,2.1015222707,-0.4888788283
0.8643284646866984,2.1565200528493405,-0.7367509880929961,0.5869146692,2.1178526834,-0.4374694965
0.6684063974183054,2.187475270564505,-0.6395084325105369,0.3868631205,2.1541631699,-0.3347348295
0.5072916594706722,2.2107736067636274,-0.5167102566100632,0.2218570897,2.1831958509,-0.2070390319
0.31099895454048987,2.215010092932698,-0.3537537083407809,0.0144290363,2.1952174185,-0.0284365817
0.13825826319147838,2.199312943288153,-0.1856469599584618,-0.1649637359,2.1891934427,0.148823794
-0.0009438981950520287,2.194027116929212,-0.02557123445836096,-0.3127084904,2.1942009659,0.3190404818
-0.12533548922864668,2.1957646168214837,0.1046859427026936,-0.4382505752,2.2048205115,0.4550356329
-0.25228765529279595,2.210405779380606,0.23216437035906612,-0.5676685392,2.2262682826,0.5888773632
-0.38166515922481015,2.2202608117892213,0.37479079597446896,-0.7085854215,2.2433262472,0.7480579799
-0.5071244006663438,2.2193528610438933,0.5216569881466353,-0.8350479331,2.2489279242,0.9017157986
-0.628132650108252,2.203255661223607,0.6781099958405883,-0.9643177079,2.2357946158,1.0741080735
-0.7477284379190872,2.184261973771771,0.848998812195735,-1.081497263,2.2220564875,1.2498274921
-0.9324081621832896,2.2106296937836567,1.1764242842085202,-1.2728516459,2.2606925261,1.6022422906
-1.0316011129321012,2.239684123606239,1.35204420865462,-1.3760811796,2.2983475968,1.7925337062
-1.1181924495181481,2.2480893473077432,1.4988626520294455,-1.4706656993,2.310529274,1.94762451
-1.2045172708209808,2.244334498802722,1.607187822485094,-1.5550939662,2.3107252513,2.0630250393
-1.2832185698784175,2.238557143336805,1.720499189342135,-1.6355657443,2.3077757653,2.1787318701
-1.3538419806272528,2.2355016356339683,1.833869837228372,-1.7139640059,2.3093992725,2.3064749162
-1.424232997592342,2.2308629506023356,1.946666344952197,-1.7824855779,2.3083858194,2.4255394174
-1.4818695489148088,2.2375584232791237,2.0220261289052157,-1.8210423248,2.3136161743,2.4750501917
-4.09159515077692,1.828318759229824,1.7132955562507872,-4.0148030577,1.8409541072,1.7075283432
