tx,ty,tz,tx gt,ty gt,tz gt
1.3632443756616341,0.6236457237474327,1.647753668563546,1.3405,0.6266,1.6575
1.3348230325530268,0.6199195240047247,1.540049996348817,1.283,0.6257,1.5933
1.322038093319871,0.6191477143735576,1.495034948981749,1.2582,0.6251,1.5661
1.288105464837982,0.6203308987794061,1.4469289044357923,1.2263,0.6243,1.5324
1.2725836624267963,0.6197730288183733,1.3976233913576803,1.2012,0.6247,1.502
1.247222429571005,0.6249017422100779,1.3569663790924373,1.1772,0.6252,1.4713
1.22478611218545,0.6200684898392733,1.3115518702829119,1.1561,0.6237,1.443
1.2069210329133542,0.6121637913244661,1.2714777487200553,1.1371,0.6211,1.4151
1.1903467719251735,0.6142638767837667,1.2382146196435342,1.1211,0.6208,1.3906
1.1865840523202626,0.6088165845630369,1.2041938395630605,1.111,0.6213,1.3741
1.1742507220311982,0.6078886508338898,1.1850803881304186,1.1045,0.6221,1.3629
1.1594646257558847,0.6192970564121733,1.2063386132862493,1.1011,0.624,1.3615
1.1637265170603537,0.6214230497384633,1.2360471685096228,1.1096,0.6227,1.3785
1.1763424129991193,0.619122423920474,1.2767698038740656,1.1235,0.6223,1.4058
1.1941075726469899,0.6241809664059789,1.3295243502438223,1.1411,0.6229,1.4382
1.2182269834314903,0.6259833645460019,1.3765958463219112,1.1627,0.624,1.474
1.2227882917227924,0.6280664841871492,1.4153561436400464,1.1769,0.6236,1.4946
1.232465501466177,0.6293627704310647,1.459490460980859,1.195,0.6231,1.5204
1.2399679902228644,0.6342657430438957,1.5054513853637355,1.2138,0.6239,1.5471
1.264532512417054,0.6370267482299344,1.5554128203026396,1.239,0.6271,1.583
1.281525520661755,0.6318987568342609,1.6026870548058176,1.2636,0.6289,1.6161
1.313407935974044,0.6283366658584312,1.6484516217095204,1.293,0.6283,1.6526
1.341445417498861,0.6061720778578096,1.6732133505609872,1.3197,0.6246,1.6804
1.3497616215527612,0.6295048950794074,1.7047522954205026,1.3511,0.6208,1.7107
1.3716259573245635,0.6331998941594429,1.72648124512477,1.3742,0.6225,1.7325
1.3945532708924808,0.6374107970575169,1.7315299883840112,1.3929,0.6281,1.7481
1.3755910278397012,0.6213249144399003,1.693843336259399,1.3392,0.6304,1.6917
1.3460714186087712,0.6122372570224567,1.6674532013618548,1.3087,0.6235,1.6601
1.2996125422082494,0.6120961771221154,1.6400844507825385,1.2713,0.6172,1.6215
1.2346556601801673,0.6138761895739803,1.5971679042244944,1.2135,0.6163,1.5621
1.182785809294087,0.6278547931408913,1.556472112605381,1.1637,0.6247,1.5069
1.1497590353912104,0.6349029460280772,1.5155591973154496,1.1309,0.6338,1.4628
1.1191099334266996,0.6350416267431732,1.4771416860317121,1.1051,0.6372,1.4195
1.0868949695459087,0.6282699203331146,1.4423898838230234,1.0803,0.6338,1.3743
1.0792916423419443,0.6328086322069855,1.4235200395253076,1.0707,0.6316,1.3544
1.100673645566307,0.6234683898374661,1.4576593324233764,1.0968,0.628,1.3948
1.1344695842562835,0.6172966932000057,1.4942328153203377,1.1288,0.6242,1.4385
1.1746731725770299,0.6195882038389054,1.5428192975047335,1.168,0.6207,1.4884
1.2274216907197861,0.6178397350991696,1.5840597764058417,1.214,0.6162,1.547
1.2735929513507749,0.615508521714746,1.6402601821379172,1.2611,0.6134,1.6061
1.3058585160832556,0.6200687675494707,1.67883148222759,1.2967,0.6155,1.6496
1.3295321034538052,0.626875843671245,1.6945309375965625,1.3142,0.6212,1.6725
1.3424444528368629,0.6429682686702888,1.6885399125160956,1.318,0.6431,1.6778
1.32768003352707,0.6720665199821686,1.6745533225579325,1.3097,0.667,1.652
1.322146794017131,0.70042420565475,1.6680843544436956,1.3037,0.7011,1.6464
1.319502828561163,0.7317392151667813,1.6559515250473984,1.2973,0.7398,1.6394
1.3168592550479676,0.7628463326244161,1.6472157259289593,1.2942,0.7777,1.6311
1.3130343975039223,0.793167198066427,1.6388161791701534,1.2928,0.8138,1.6215
1.3017420399495483,0.831261354990148,1.6410000902580415,1.2938,0.8512,1.6146
1.3036891027487651,0.8650992964010329,1.6359992512673003,1.2951,0.8897,1.6099
1.3075064626277624,0.8985210158095791,1.6280002447193231,1.297,0.926,1.6048
1.3192976126946725,0.8596985404016579,1.6375449307571133,1.3104,0.9063,1.6158
1.312090139672881,0.8252045738378978,1.6372803656618016,1.3105,0.8682,1.6133
1.320217321552959,0.7973078452383978,1.6321346209507959,1.3101,0.8378,1.6131
1.3228580984780125,0.7685160853159041,1.630712833905376,1.3099,0.7933,1.6134
1.3222646796806736,0.7344831260972863,1.637033382973317,1.3119,0.7507,1.6168
1.3285459245519693,0.6995121272938438,1.63549188156299,1.3141,0.7112,1.6187
1.3302986449031318,0.6610378936281424,1.6299003184401588,1.3137,0.6718,1.6156
1.3269132754404387,0.6258135798507822,1.625669187797046,1.3103,0.6309,1.6106
1.3196631661031129,0.5982086582678643,1.6230852513662164,1.3061,0.6005,1.6057
1.3151080607585968,0.56529995665576,1.6129553792631006,1.2989,0.5572,1.5975
1.308186486400822,0.5273957666941678,1.6055487292097033,1.2919,0.5179,1.59
1.301318867519085,0.4966647573908917,1.6044760816356924,1.2876,0.483,1.5847
1.2971546689799067,0.4670021824277852,1.6057601498684024,1.2861,0.451,1.5832
1.3031901794686165,0.43249701543120705,1.6010069176572197,1.286,0.4157,1.5816
1.2996839079091675,0.40246411959467965,1.5978613274759292,1.2862,0.3784,1.5782
1.2986182452535067,0.3783172987489327,1.5951123164254024,1.2863,0.3449,1.574
1.2997563590946726,0.3543723132898796,1.5910487700780898,1.2864,0.3123,1.5722
1.3000451212571402,0.3802376887702805,1.5847451958748044,1.2873,0.3382,1.5672
1.2931065772697798,0.4134674636619693,1.5841553326718438,1.2881,0.3669,1.568
1.289582350846183,0.44154949158678436,1.5863936884908365,1.2884,0.4004,1.5699
1.295432467513166,0.47333399781952834,1.5895835548573118,1.2878,0.4527,1.5715
1.2858491513915304,0.5145751002777046,1.5849976495050848,1.2875,0.4777,1.5727
1.29054163009418,0.547419978634672,1.5866401315671435,1.2878,0.5225,1.5764
1.2894201550653088,0.5880051619220169,1.5876287128935869,1.2883,0.568,1.5793
1.2840913464367019,0.622276409014164,1.5895366391277927,1.288,0.6007,1.5803
1.284190207709857,0.641463224166384,1.5875138380935072,1.2879,0.6323,1.5807
1.2837583770100087,0.6590523330923543,1.5877166824596174,1.2887,0.6743,1.5801
1.288599302967992,0.6965077983451323,1.5876956849708246,1.2887,0.6992,1.5803
1.2886114602770258,0.7227712277843499,1.5886595713246745,1.2902,0.7275,1.5817
1.2919050048608385,0.7569611722467786,1.5820169965683517,1.2909,0.7687,1.5836
1.2841697634469946,0.7778143434734373,1.5880775616784395,1.2907,0.7994,1.5855
1.2794073545807798,0.8056379567799081,1.595214577779121,1.2901,0.8424,1.5916
1.2861100717930318,0.8328296611600752,1.5950550631296476,1.2908,0.8811,1.5957
1.2879014682190757,0.8640410575150861,1.5982177249628597,1.2936,0.9228,1.5987
1.295960257711273,0.9015241527343412,1.5953598845942454,1.2967,0.9496,1.598
1.2909169761648704,0.8804194420554874,1.5896233151414552,1.2985,0.9441,1.5828
1.2864575324866447,0.8501463544187344,1.5932099688575523,1.2979,0.9082,1.5862
1.2899453278186592,0.8210335728867874,1.5923515512678892,1.2985,0.8719,1.5918
1.2882128099686485,0.7815750962950063,1.5953757396066737,1.2956,0.8306,1.5971
1.2923278765081698,0.7529445095769359,1.5959625920674,1.2926,0.7966,1.6004
1.283609209420762,0.7274490273142632,1.6027667155804273,1.2875,0.7593,1.6019
1.2871012819756422,0.6956479818354566,1.5954972580970646,1.2828,0.7264,1.6027
1.2804748999978484,0.6656963256843724,1.6020887227052223,1.2786,0.6896,1.6034
1.2806419416552637,0.6326264023495287,1.601541036822003,1.276,0.6411,1.6029
1.2775046546024955,0.597945072360412,1.6024751229847274,1.2739,0.5975,1.6015
1.27631123263847,0.5617290075658001,1.5993874131959749,1.2707,0.5565,1.5983
1.2707983844010884,0.526590797104656,1.601738620677554,1.268,0.515,1.5947
1.270089200831055,0.4964911984406478,1.5989088168300845,1.2658,0.4849,1.5921
1.2674456133717165,0.4670881135561831,1.59853613563649,1.2638,0.4591,1.5903
