tx,ty,tz,tx gt,ty gt,tz gt
1.3717749835841029,0.6169959558058289,1.6329648014697606,1.3405,0.6266,1.6575
1.3433959548423462,0.6128799354527205,1.5296345746341171,1.283,0.6257,1.5933
1.3312679122255218,0.6112692033023126,1.4850614579235324,1.2582,0.6251,1.5661
1.292423592091275,0.6128851362478471,1.4239513013343026,1.219,0.6245,1.5236
1.2723552806030365,0.6156304388477856,1.3820518052649473,1.1937,0.6248,1.4929
1.250198437698807,0.6161891555230942,1.3388976790854261,1.1707,0.625,1.4627
1.2286338546896802,0.6091793630248825,1.2974079092969124,1.1501,0.6226,1.4343
1.2072610095639686,0.6102904449373786,1.2692838868913783,1.1322,0.6209,1.4078
1.2001344030731733,0.6076095011352569,1.2411353292191296,1.1211,0.6208,1.3906
1.1957498529841029,0.6022256241196573,1.209261443554046,1.111,0.6213,1.3741
1.1838050578991335,0.6016515099664704,1.1913612019135507,1.1045,0.6221,1.3629
1.1699887123237245,0.6128913240187462,1.2099292658904865,1.1011,0.624,1.3615
1.1746898181169467,0.6145838248037089,1.2395075988388988,1.1096,0.6227,1.3785
1.1870982972262898,0.6131827358132328,1.2790640944088596,1.1235,0.6223,1.4058
1.1982579511601819,0.6166880549567724,1.3117847100452447,1.1337,0.6223,1.4249
1.2073083733275283,0.62168682662543,1.3506370864930786,1.1473,0.6233,1.4492
1.2349975145397074,0.6200058512435849,1.4093503585743927,1.1769,0.6236,1.4946
1.2450928899965543,0.6212677403241272,1.451640460353373,1.195,0.6231,1.5204
1.2521594007392394,0.6268845191649475,1.4966350947681426,1.2138,0.6239,1.5471
1.2754611124368498,0.6296947569418332,1.545818076223029,1.239,0.6271,1.583
1.2904803551472825,0.627994103155711,1.5924204217776818,1.2636,0.6289,1.6161
1.3195744199253965,0.623880537444157,1.6392439246515524,1.293,0.6283,1.6526
1.3446434244049965,0.6039041858470197,1.6800263614541364,1.3282,0.6228,1.6883
1.3623938249612852,0.6277932990986586,1.7141479899208765,1.3585,0.6209,1.7176
1.3791946641604105,0.6287559853224156,1.739279324792811,1.3807,0.6239,1.7381
1.4016838574435548,0.6299080654078271,1.7426137625508757,1.3963,0.6302,1.7508
