tx,ty,tz,tx gt,ty gt,tz gt
1.364514655632815,0.6208177491700829,1.6367666540227326,1.3405,0.6266,1.6575
1.335539739758837,0.6172047460211915,1.5322199331919075,1.283,0.6257,1.5933
1.3226640098020752,0.615963886644219,1.488548328768504,1.2582,0.6251,1.5661
1.2887078993705245,0.6174814661336668,1.4426020320306179,1.2263,0.6243,1.5324
1.2736667515059998,0.6166900170381161,1.3945395603216926,1.2012,0.6247,1.502
1.2485747277936046,0.6216821165148049,1.3552918975412023,1.1772,0.6252,1.4713
1.2260661013032668,0.6171264382058425,1.3122832092754975,1.1561,0.6237,1.443
1.208732641253812,0.6088664719600035,1.2727172748878204,1.1371,0.6211,1.4151
1.1923424613189377,0.6110401991082769,1.2404835419168874,1.1211,0.6208,1.3906
1.1885900521777177,0.6053247306806878,1.2070676189105443,1.111,0.6213,1.3741
1.176274464096783,0.6046282311202157,1.1886759421853783,1.1045,0.6221,1.3629
1.1618218665962055,0.615977631949907,1.2085983952892534,1.1011,0.624,1.3615
1.1665624528898917,0.6175872264837299,1.2384966360561784,1.1096,0.6227,1.3785
1.1790944194207538,0.615505501937531,1.2782216600874825,1.1235,0.6223,1.4058
1.1969397659070633,0.6208038873491769,1.3277746507378525,1.1411,0.6229,1.4382
1.2090095886530356,0.6245810173175383,1.3641320676491329,1.1535,0.6236,1.4598
1.225562898340273,0.6242221783153796,1.4119107957775259,1.1769,0.6236,1.4946
1.2347208729134642,0.6253452423215367,1.4555856515380705,1.195,0.6231,1.5204
1.2414576998730569,0.6307368066196413,1.501283892916644,1.2138,0.6239,1.5471
1.26581654144624,0.6341018757563234,1.549653390096845,1.239,0.6271,1.583
1.2829784697520656,0.6298951587682952,1.594288061058119,1.2636,0.6289,1.6161
1.3143452054061187,0.6258013301559989,1.6397513219350854,1.293,0.6283,1.6526
1.340209661695589,0.6044305618649422,1.6649197748195093,1.3197,0.6246,1.6804
1.346969014114188,0.6135846243107743,1.7214534309314673,1.3511,0.6208,1.7107
1.3665020020163752,0.6112364657431085,1.7488384679007114,1.3742,0.6225,1.7325
1.3968631756546759,0.6185896722451554,1.7533693212355372,1.3929,0.6281,1.7481
1.3742383680373604,0.608011403325498,1.7108426613542416,1.3392,0.6304,1.6917
1.345335668010885,0.6002287446275482,1.6808617134275419,1.3087,0.6235,1.6601
1.3145085210353569,0.6013347989042065,1.6546472694823644,1.2797,0.6182,1.6304
1.2591817975330397,0.6036708043375779,1.6166049723388973,1.234,0.6155,1.5835
1.2047769889647928,0.6171331059535435,1.5770563909196083,1.1842,0.62,1.5299
1.165131217059158,0.6286065775185665,1.5372210423914014,1.1474,0.6293,1.4866
1.13255856169186,0.6339260733631946,1.4954594292100258,1.1165,0.6363,1.439
1.1034409974346149,0.6283460331747828,1.4575283872116742,1.0925,0.6363,1.398
1.0807292656789382,0.6244170781611302,1.4183863465664914,1.0716,0.6321,1.3568
1.0761727500794276,0.6192004313832818,1.4379368673998567,1.0802,0.6303,1.3681
1.1143189289203996,0.615543037558947,1.474518639449144,1.1105,0.6262,1.4145
1.1555207379000851,0.6140035071710621,1.5127425401972934,1.1492,0.6226,1.464
1.1960416527736375,0.6172755275620159,1.56453961414147,1.1909,0.6181,1.5175
1.2411183597273725,0.6108501125210684,1.6093284346181216,1.2324,0.6147,1.571
1.2926514455083333,0.6165663516123072,1.657016079778547,1.2794,0.6141,1.6287
1.324556655329251,0.6246561427513189,1.6879720072442457,1.3088,0.6183,1.6648
1.3455738771933448,0.6343725834976647,1.6888519836288582,1.3185,0.6322,1.6816
1.3283151591158509,0.6606990931710662,1.6726934246044705,1.3116,0.6572,1.654
1.3248930350251618,0.6920326219171284,1.6647459386057935,1.3061,0.6869,1.6484
1.3236841160661732,0.72195595087473,1.6493705684366458,1.2994,0.7241,1.6423
1.3126064592401998,0.7490992929300211,1.656159427509437,1.2964,0.7515,1.6373
1.312512125261752,0.7807106748639544,1.631113448698078,1.2931,0.7993,1.6251
1.3060906057240513,0.819227218544294,1.6294435908059057,1.2933,0.8361,1.6166
1.2987959159325244,0.8490397485113,1.6352466159490509,1.2947,0.8625,1.6136
1.3073150917454668,0.8808258763887629,1.624492153724162,1.2954,0.901,1.6082
1.305103772642208,0.9103065036731373,1.6186439472787175,1.2971,0.9357,1.6041
1.3150657024989414,0.873487918939817,1.6385980691764086,1.3109,0.9167,1.6161
1.3240372219464613,0.8444870938365171,1.6238353695108465,1.311,0.8802,1.6134
1.3154004559593833,0.8165642117052463,1.6310180540508876,1.3102,0.8509,1.6133
1.3156103488748183,0.791972645667141,1.629810810742447,1.3098,0.8244,1.6131
1.3195232709954645,0.758459314545266,1.6274505969908757,1.3101,0.7803,1.6141
1.3231363014947972,0.7215438190378605,1.6299263260352572,1.3126,0.7384,1.6177
1.3279517651851038,0.6834876627754104,1.6274476365553605,1.314,0.6996,1.6183
1.3264801416772043,0.6503847391216901,1.6245412697755117,1.3129,0.6598,1.6146
1.325679288025158,0.6238984028323398,1.6202519969500124,1.3103,0.6309,1.6106
1.3180004312435112,0.597214904161692,1.6189187970448897,1.3061,0.6005,1.6057
1.3134983695455658,0.5627438064619358,1.6085055685815774,1.2989,0.5572,1.5975
1.3068662982110282,0.5250694681396271,1.6016042988824377,1.2919,0.5179,1.59
1.3004668308547844,0.4945303289305253,1.6011436312606433,1.2876,0.483,1.5847
1.296005804229138,0.4653207844952829,1.6023943501365085,1.2861,0.451,1.5832
1.302315109397143,0.42944259634288345,1.5983909598140777,1.286,0.4157,1.5816
