tx,ty,tz,tx gt,ty gt,tz gt
0.07509511419618337,0.10602745712455464,2.409196550670952,-5.551115e-17,0.0,2.220446e-16
0.053499811521682,-0.04335699851317465,11.333983145096504,0.008323818,-0.1328035,9.238962
0.0387039437093307,-0.08549228519053528,13.910390421445056,0.006780918,-0.1634547,11.90426
0.015394042100519346,-0.1324425977183174,16.503800479173464,-0.001862182,-0.1959202,14.58048
0.0049710011204023435,-0.17926571370809397,19.11645531497589,-0.004267715,-0.236414,17.28222
0.0061474401637965775,-0.20304666788798842,20.428573621408205,0.000482789,-0.2537475,18.63469
0.006162646523267409,-0.22405937339898419,21.738251110164686,0.005006086,-0.2699101,19.9867
0.0038984918539176627,-0.24481342124105565,23.05376914776518,0.004134686,-0.2931092,21.34127
-0.0029048294100660205,-0.26961594897635066,24.371256812071575,-0.0007654745,-0.3222297,22.70575
-0.012322666905458829,-0.2900956966552882,25.69838848109532,-0.007369324,-0.3468119,24.0721
-0.014852702840730411,-0.31237654000079135,27.030932070697965,-0.009719264,-0.3687424,25.44868
-0.013044840408198519,-0.3302804307780491,28.363870268202856,-0.005061181,-0.3871399,26.8203
-0.007353961324212288,-0.3494125955614903,29.700357000310394,0.001962273,-0.4099385,28.19472
-0.008396639283471646,-0.3705622635293311,31.037116104363026,0.005281593,-0.4328977,29.57012
-0.008349836678246472,-0.3955281603340607,32.37710294159024,0.007939024,-0.4591179,30.94984
-0.014281083138363113,-0.42122954417313907,33.72001799254947,0.006827076,-0.4850133,32.33531
-0.017599394174935543,-0.44884028975218493,35.066317970505814,0.008305167,-0.5122367,33.7178
-0.019119860762626575,-0.4763692186453332,36.415951393999805,0.0101734,-0.543116,35.11083
-0.019234893736302716,-0.505381626724572,37.77343679019925,0.0121194,-0.5746233,36.50789
-0.02148733466323928,-0.5315098955053196,39.131997768060785,0.01511478,-0.5999006,37.90589
-0.02764257680932708,-0.5563975973420279,40.493304156446946,0.01696851,-0.6238526,39.30156
