tx,ty,tz,tx gt,ty gt,tz gt
0.06449937397998572,0.11069859831165788,2.279772859549365,-5.551115e-17,0.0,2.220446e-16
0.04338829695167398,-0.03917535775746739,11.225749708582885,0.008323818,-0.1328035,9.238962
0.02882196006120588,-0.08133910729511937,13.807230347380711,0.006780918,-0.1634547,11.90426
0.005935188204302513,-0.1279333002838278,16.406313826202418,-0.001862182,-0.1959202,14.58048
-0.0044719897390122915,-0.17460990656728792,19.024521129523194,-0.004267715,-0.236414,17.28222
-0.0031773030468714714,-0.19868028556398065,20.339330080986457,0.000482789,-0.2537475,18.63469
-0.003364288703121915,-0.2197816570739301,21.651843202697144,0.005006086,-0.2699101,19.9867
-0.005325465629695561,-0.24074721309148917,22.970101065401128,0.004134686,-0.2931092,21.34127
-0.011698945373569566,-0.2653380572727167,24.29054218011961,-0.0007654745,-0.3222297,22.70575
-0.020853938260993146,-0.28620271566891786,25.620214138018707,-0.007369324,-0.3468119,24.0721
-0.023435669619398775,-0.30856363217453603,26.955493202310414,-0.009719264,-0.3687424,25.44868
-0.021217683436535087,-0.32693430034243715,28.291270109068147,-0.005061181,-0.3871399,26.8203
-0.014870559613984952,-0.34640306300694806,29.630645585139696,0.001962273,-0.4099385,28.19472
-0.016173067324145474,-0.3678424064307272,30.96733626191668,0.005281593,-0.4328977,29.57012
-0.016192324967289465,-0.3918700594503589,32.31197724888237,0.007939024,-0.4591179,30.94984
-0.0219446500409112,-0.4183021916741033,33.65832815364113,0.006827076,-0.4850133,32.33531
-0.025304306391228187,-0.4440502922711941,35.009765106161126,0.008305167,-0.5122367,33.7178
-0.025878653523318473,-0.5024354990832123,37.717653844272675,0.0121194,-0.5746233,36.50789
-0.028933532431618253,-0.52902614378103,39.082337534132954,0.01511478,-0.5999006,37.90589
-0.03398501415843694,-0.5543063862485295,40.44537326925445,0.01696851,-0.6238526,39.30156
-0.04463107722267144,-0.6037484809457503,43.185538657024196,0.01916344,-0.6707246,42.111
-0.04956212504271115,-0.6547942728370015,45.931194786179645,0.02622364,-0.7178581,44.92821
-0.05192401071600371,-0.6807361836672469,47.307517971952976,0.03086036,-0.739025,46.34127
-0.05648120835971676,-0.7071582358905859,48.689866124882826,0.03408031,-0.7610315,47.75704
-0.06071946882959972,-0.7311671875799244,50.077756941415736,0.03359221,-0.7839856,49.17963
-0.07701778508153273,-0.7803863457814174,52.85690857662058,0.02895795,-0.8265408,52.02831
-0.08705992993331915,-0.803860176169499,54.25182357198283,0.02536977,-0.8453836,53.45716
-0.09505963550406404,-0.828067349829034,55.64521783211544,0.02082938,-0.8668316,54.88464
-0.10299323911374814,-0.8517236584169138,57.042060462843395,0.0168087,-0.88688,56.3166
-0.1113635447113051,-0.8746564302195109,58.443585932735424,0.0132291,-0.9072442,57.7455
-0.12104280919977489,-0.8975775813397329,59.84210392050081,0.01007535,-0.9249469,59.17365
-0.12989435252825426,-0.9209993347673502,61.24231716181551,0.006524255,-0.9446035,60.60318
-0.13895323266145676,-0.9441968796759366,62.63851983707284,0.00276421,-0.9647484,62.02795
-0.14601198257221912,-0.9682069174204933,64.0296798583497,-0.001308243,-0.98781,63.45198
-0.15197796144730433,-0.9931183900713367,65.42127578575162,-0.002873604,-1.008175,64.87187
-0.16092992698658296,-1.0183400172912724,66.81401993309095,-0.005953934,-1.0297,66.2894
-0.17118867563513313,-1.0428086670355166,68.20212325539366,-0.01002031,-1.050203,67.70311
-0.18380119800266762,-1.0664006181072871,69.58015831262742,-0.0193644,-1.076075,69.11593
-0.19570396899114428,-1.0895034494785791,70.95710849603199,-0.02702275,-1.097831,70.53
-0.20794187318199492,-1.1119338512601726,72.33268741074323,-0.03513442,-1.118231,71.93978
-0.2176395339671543,-1.1334369376860323,73.70113820055667,-0.0421465,-1.135987,73.33986
-0.2257977284163209,-1.1559743071340545,75.07209872305386,-0.04677589,-1.153311,74.74245
-0.23433735514188986,-1.177895011172699,76.46275525331015,-0.05327678,-1.177226,76.1445
-0.23777909919367662,-1.2024399851445178,77.82128827722906,-0.05458511,-1.197942,77.54079
-0.23995634481925537,-1.2274978417237221,79.18329364051162,-0.05287325,-1.218035,78.93496
-0.24050783075399423,-1.2522765158500724,80.5465390590745,-0.0495425,-1.236655,80.32545
-0.24762034375929154,-1.301018453690307,83.26607930846689,-0.04838807,-1.278676,83.09721
-0.25683034735481725,-1.3491186191766762,85.97952995523711,-0.06072004,-1.320245,85.86562
-0.2682669660960302,-1.3965583257718883,88.67204837851399,-0.0843762,-1.362982,88.62909
-0.27869589499891334,-1.439600314731002,91.35537284405991,-0.1110475,-1.399781,91.37524
-0.2964049576028994,-1.4806039964000655,94.0291257787829,-0.1454603,-1.435964,94.10339
-0.3063892557844476,-1.5011178357641894,95.37320966223261,-0.1697048,-1.45619,95.46076
-0.3294526254121713,-1.546432878177864,98.02384886654167,-0.2120314,-1.496478,98.16545
-0.34158404995533587,-1.5682787190051437,99.35212986687097,-0.2344056,-1.517683,99.51513
-0.3541781553897374,-1.5896583666232227,100.67864065558548,-0.2485715,-1.534999,100.8603
-0.36607337960453307,-1.610703377264775,102.00427382941689,-0.2694021,-1.556018,102.2054
