tx,ty,tz,tx gt,ty gt,tz gt
0.07071598178540724,0.10980913603340939,2.315291478563698,-5.551115e-17,0.0,2.220446e-16
0.04875269319698171,-0.040866364940576855,11.250925990128794,0.008323818,-0.1328035,9.238962
0.03333579949605436,-0.08356622060240079,13.82932700594943,0.006780918,-0.1634547,11.90426
0.012338827742979508,-0.13097338401550138,16.42360483536865,-0.001862182,-0.1959202,14.58048
0.004074031993808236,-0.15564145563782633,17.728855803930493,-0.005851755,-0.2177602,15.93066
0.001622435481699741,-0.17751162084764427,19.04254193723085,-0.004267715,-0.236414,17.28222
0.0018594862924074806,-0.20004057708065753,20.353061493364056,0.000482789,-0.2537475,18.63469
0.0022894445325512963,-0.22167914109392917,21.66722435352333,0.005006086,-0.2699101,19.9867
0.0018507634681247387,-0.2435348029859551,22.98389470027653,0.004134686,-0.2931092,21.34127
-0.006487141203146737,-0.26730449304588433,24.303351735277733,-0.0007654745,-0.3222297,22.70575
-0.014469070699442685,-0.2885521500176253,25.630778809209136,-0.007369324,-0.3468119,24.0721
-0.01737500500851291,-0.31060778967040076,26.96399935480511,-0.009719264,-0.3687424,25.44868
-0.016214202111320394,-0.32781832344376216,28.298752237106047,-0.005061181,-0.3871399,26.8203
-0.009821372590704008,-0.3482411316180955,29.63694270325337,0.001962273,-0.4099385,28.19472
-0.009654960994431416,-0.36931896427260136,30.97262383855573,0.005281593,-0.4328977,29.57012
-0.010229883269411391,-0.3937771162640604,32.312594335499725,0.007939024,-0.4591179,30.94984
-0.015222621692800031,-0.41905191028030286,33.657323581909345,0.006827076,-0.4850133,32.33531
-0.017745222361799498,-0.4459996459220865,35.00419064537078,0.008305167,-0.5122367,33.7178
-0.01941210161170981,-0.4739205105947438,36.35875292446946,0.0101734,-0.543116,35.11083
-0.022148584955480347,-0.5291474184955834,39.073594396754196,0.01511478,-0.5999006,37.90589
-0.027589073034083617,-0.5545191279134444,40.43541280425719,0.01696851,-0.6238526,39.30156
-0.038205421338703804,-0.6046278604573436,43.1729492418763,0.01916344,-0.6707246,42.111
-0.042061264348954644,-0.6553830670835924,45.91452101231576,0.02622364,-0.7178581,44.92821
-0.044992359841425286,-0.6811763008676223,47.28976268608554,0.03086036,-0.739025,46.34127
-0.050207206618206546,-0.7078265106240497,48.66911641619215,0.03408031,-0.7610315,47.75704
-0.05583539238398649,-0.7330018114538097,50.05697057081497,0.03359221,-0.7839856,49.17963
-0.06268356913625966,-0.758269869279043,51.4471597920304,0.03175532,-0.805635,50.60218
-0.06956361808121073,-0.782104572099681,52.839599945536605,0.02895795,-0.8265408,52.02831
-0.0799342750949516,-0.8064264211192567,54.233120750159074,0.02536977,-0.8453836,53.45716
-0.08775957863011088,-0.8292330618878472,55.62930529300979,0.02082938,-0.8668316,54.88464
-0.09654181637078685,-0.8530593602423084,57.022580230594116,0.0168087,-0.88688,56.3166
-0.10416030563267209,-0.8765546323829945,58.41992113477145,0.0132291,-0.9072442,57.7455
-0.11354962294020277,-0.8996758585478668,59.81764400862651,0.01007535,-0.9249469,59.17365
-0.12301550317162055,-0.9235083316687918,61.2148167414435,0.006524255,-0.9446035,60.60318
-0.13302609965529627,-0.9465069418702197,62.61364054635838,0.00276421,-0.9647484,62.02795
-0.13962776979207323,-0.970486122362813,63.99898510016956,-0.001308243,-0.98781,63.45198
-0.14643543734557926,-0.9946297639250452,65.39355914791929,-0.002873604,-1.008175,64.87187
-0.15486315748784588,-1.0198203642361692,66.77964368683055,-0.005953934,-1.0297,66.2894
-0.1779053830093219,-1.0690869688644442,69.54299267020126,-0.0193644,-1.076075,69.11593
-0.1894137632309752,-1.0925563561492657,70.91859444991236,-0.02702275,-1.097831,70.53
-0.201867379125167,-1.1152165124947555,72.2962135857023,-0.03513442,-1.118231,71.93978
-0.21200025871221673,-1.1370634774122095,73.66189805299116,-0.0421465,-1.135987,73.33986
-0.22097359465707495,-1.1589997661853917,75.0327807532128,-0.04677589,-1.153311,74.74245
-0.2278656607086434,-1.1812790347262185,76.39877035330981,-0.05327678,-1.177226,76.1445
-0.231931672431552,-1.2045141248778966,77.76074985496834,-0.05458511,-1.197942,77.54079
-0.23453696150632836,-1.2286089284019912,79.12421039706446,-0.05287325,-1.218035,78.93496
-0.23476661458974257,-1.2538304623969292,80.48668565262263,-0.0495425,-1.236655,80.32545
-0.23858636913079523,-1.2778304974180315,81.87430326815254,-0.04883212,-1.258287,81.71095
-0.2403023954993258,-1.303540721623919,83.21891604946543,-0.04838807,-1.278676,83.09721
-0.24658831508747914,-1.3280980509815261,84.57653327798567,-0.05269073,-1.300031,84.48367
-0.2588509466595914,-1.3742592772986963,87.27537500950031,-0.07518042,-1.343695,87.25015
-0.2609862783748754,-1.3972234717232679,88.62771099746107,-0.0843762,-1.362982,88.62909
-0.27436520265330266,-1.440039744237081,91.31563029899657,-0.1110475,-1.399781,91.37524
-0.28078962631845933,-1.4605080331360145,92.65112133416551,-0.1283351,-1.418059,92.74128
-0.2903081278309448,-1.4812553136769586,93.99150634775137,-0.1454603,-1.435964,94.10339
-0.30047041779198064,-1.5030795402772186,95.3199560940684,-0.1697048,-1.45619,95.46076
-0.3093985086589457,-1.5254170615065963,96.64826426156563,-0.1913409,-1.476213,96.81382
-0.32123491201463733,-1.548485191252933,97.97884737770367,-0.2120314,-1.496478,98.16545
-0.33434989161514095,-1.5709130470704529,99.30750426821156,-0.2344056,-1.517683,99.51513
-0.3470800245024629,-1.5925623861916651,100.63645201764747,-0.2485715,-1.534999,100.8603
-0.3621250386938692,-1.6134366498197061,101.96413348401967,-0.2694021,-1.556018,102.2054
-0.3701155599274155,-1.6344368360384358,103.28388473403541,-0.2867601,-1.575247,103.5459
-0.3809852128540165,-1.6553890552924557,104.59796558175664,-0.3053256,-1.596046,104.8845
-0.3910721143866686,-1.678313720889139,105.9120195539105,-0.3153955,-1.613299,106.2208
-0.4067270917039287,-1.7246726033886632,108.5473551524031,-0.3508131,-1.661275,108.9064
-0.4115457231541641,-1.7460111585754345,109.8568765977497,-0.3737761,-1.686739,110.2446
-0.41776682860233105,-1.7681841604093538,111.17261513392039,-0.3943149,-1.710102,111.5766
-0.42596195270048337,-1.7910013294805809,112.48162404847294,-0.4137129,-1.733997,112.905
-0.43307104593065215,-1.8151107175796601,113.79461411719866,-0.4219683,-1.753986,114.2286
-0.4416339843292494,-1.8404039869179254,115.10788812637163,-0.4295899,-1.775004,115.5601
-0.4461855428229987,-1.865290926500936,116.42030115884428,-0.4334779,-1.79423,116.893
-0.4469147591670427,-1.8883514647882376,117.73987010139003,-0.4334151,-1.811794,118.2274
-0.4439583358170003,-1.9110732035130709,119.05624217085696,-0.4306137,-1.825847,119.5613
-0.44106703726303975,-1.9333181351442046,120.37044223337487,-0.4334146,-1.846322,120.9045
-0.43992183445258015,-1.9555972200703882,121.68833150437077,-0.4472932,-1.880929,122.2684
-0.43829015015793527,-1.9786211184006488,123.01087688733854,-0.4560744,-1.91003,123.6242
-0.43400371655281345,-2.0032458221951512,124.33321569054536,-0.4622549,-1.940325,124.9835
-0.428814663274867,-2.028215806374526,125.66887278616753,-0.4641329,-1.966295,126.3371
-0.42011404120295204,-2.0548968176231166,126.99746326523866,-0.4708495,-2.006026,127.6925
-0.3978637091057626,-2.107352562253379,129.64999697004157,-0.47428,-2.073189,130.407
-0.3846950411577905,-2.1338314869252235,130.97652343136753,-0.4701254,-2.099489,131.7557
-0.3549733917154328,-2.18654678803583,133.6325031986472,-0.4651028,-2.162932,134.4614
-0.3277310810131749,-2.235744535762362,136.28246699618205,-0.4644953,-2.226309,137.1606
-0.31398696463902936,-2.2607678138744527,137.6075325007358,-0.4645723,-2.254854,138.5124
-0.30334633339835804,-2.2854398317552134,138.93392354563215,-0.4641807,-2.281749,139.8626
-0.29489079457097533,-2.308363749163266,140.26319397448654,-0.4674418,-2.314866,141.2129
-0.2892323719242038,-2.3316407457544703,141.59065682552776,-0.4704574,-2.341886,142.5622
