tx,ty,tz,tx gt,ty gt,tz gt
0.057562983869818646,0.13256065413859153,-1.7886631941321127,-5.551115e-17,0.0,2.220446e-16
0.056224926334611104,0.10567053455796734,-0.43963326089924726,0.001289128,-0.01821616,1.310643
0.05600890699407304,0.08449666295446807,0.912153037487542,0.0004448326,-0.04203318,2.625299
0.04924646898479669,0.06250539554607036,2.259320439376131,0.002037581,-0.06302801,3.94173
0.04580052674702251,0.03500528268763266,3.6032866607781076,0.002777892,-0.08483761,5.261017
0.047101111004066935,0.012792616778123031,4.968184976284801,0.004157928,-0.1014678,6.581638
0.0385087919831258,-0.009060549608850582,6.329881660897733,0.007571022,-0.1165874,7.908775
0.035519875664619005,-0.02738840611552007,7.7046105742484485,0.008323818,-0.1328035,9.238962
0.03096761782524661,-0.0529603865317729,9.082432637814108,0.007728339,-0.1497649,10.56963
0.02414545112527941,-0.07607179490626614,10.448458783829233,0.006780918,-0.1634547,11.90426
0.010594742486057324,-0.10011243015087082,11.816017246495637,0.003419395,-0.176748,13.24208
0.0006668775014182088,-0.15329130707539945,14.590008786991248,-0.005851755,-0.2177602,15.93066
0.0055212322297372995,-0.20241176133204036,17.386905375426398,0.000482789,-0.2537475,18.63469
0.007032225254345721,-0.24929188715523037,20.173136675872758,0.004134686,-0.2931092,21.34127
-0.006461669315441079,-0.301013308577478,22.9762950089508,-0.007369324,-0.3468119,24.0721
0.003416957446457404,-0.3427317188861212,25.816980506638966,-0.005061181,-0.3871399,26.8203
0.008538692898910454,-0.37843141258621726,28.661494289401155,0.005281593,-0.4328977,29.57012
-0.0011813462834166857,-0.4294837761295095,31.479916393311534,0.006827076,-0.4850133,32.33531
0.0013171058001310645,-0.5214626834285094,35.75954703125072,0.0121194,-0.5746233,36.50789
-0.011675500882320888,-0.5813030852596298,38.6268752005965,0.01696851,-0.6238526,39.30156
-0.02969026437093128,-0.6279595291268493,41.5236686787755,0.01916344,-0.6707246,42.111
-0.03546589715705378,-0.6814942620284626,44.43403107724826,0.02622364,-0.7178581,44.92821
-0.028909672690538138,-0.7393787285713258,47.33284428227641,0.03408031,-0.7610315,47.75704
-0.04385441419555025,-0.7939867946686646,50.2735076109488,0.03175532,-0.805635,50.60218
-0.06652117438281531,-0.8449167792090339,53.20072994852642,0.02536977,-0.8453836,53.45716
-0.08223389864730374,-0.8905987240187969,56.153443165353714,0.0168087,-0.88688,56.3166
-0.10842374041673852,-0.9352394465483749,59.07788206837455,0.01007535,-0.9249469,59.17365
-0.11936707369703023,-0.9741017122881956,62.0130775035937,0.00276421,-0.9647484,62.02795
-0.1371140616254349,-1.0259648121852765,64.94854815016998,-0.002873604,-1.008175,64.87187
-0.15242343324694385,-1.0727206938588356,67.86535075977191,-0.01002031,-1.050203,67.70311
-0.1872151441666291,-1.1204136832900506,70.76865976330264,-0.02702275,-1.097831,70.53
-0.21789378538298335,-1.184140188226979,73.66282022442361,-0.0421465,-1.135987,73.33986
-0.2380289896087779,-1.2175829480026403,76.5102665492428,-0.05327678,-1.177226,76.1445
-0.25170516475696225,-1.264659333530313,79.38439686793662,-0.05287325,-1.218035,78.93496
-0.25175207009375355,-1.313802835793921,82.2037769184343,-0.04883212,-1.258287,81.71095
-0.24728924012018624,-1.3621175812097253,85.0156563248951,-0.05269073,-1.300031,84.48367
-0.2610600949317803,-1.412431209984925,87.82107261551175,-0.07518042,-1.343695,87.25015
-0.26700820764439837,-1.456482613122778,90.65910830172031,-0.09813229,-1.38264,90.00634
-0.28417258000746537,-1.5108545236941795,93.41565266932592,-0.1283351,-1.418059,92.74128
-0.2927043941499854,-1.547464578738144,96.1702611968678,-0.1697048,-1.45619,95.46076
-0.3155501992921689,-1.5984222677903641,98.89168482854124,-0.2120314,-1.496478,98.16545
-0.3388987436063492,-1.6438089040004498,101.63701024159853,-0.2485715,-1.534999,100.8603
-0.37534073671543877,-1.687138876313679,104.33826055806527,-0.2867601,-1.575247,103.5459
-0.3993304542573485,-1.7309774597049383,107.03488077291459,-0.3153955,-1.613299,106.2208
-0.4104164188773355,-1.7903370937785132,109.74156923160449,-0.3508131,-1.661275,108.9064
-0.42480764428996376,-1.8272636746236277,112.44123761694276,-0.3943149,-1.710102,111.5766
-0.44842566681307117,-1.8965708138644817,116.4504414960859,-0.4295899,-1.775004,115.5601
-0.43953492597138655,-1.9532984688650221,120.5237226595458,-0.4306137,-1.825847,119.5613
-0.40758346035900206,-2.0238760696701577,124.52029570792814,-0.4560744,-1.91003,123.6242
-0.4103513824035352,-2.05578553831517,127.22821923183145,-0.4641329,-1.966295,126.3371
-0.3901798293062906,-2.100718346351726,129.92996132526343,-0.4718094,-2.038343,129.0496
-0.35926197471596755,-2.1503526640672552,132.61561164140005,-0.4701254,-2.099489,131.7557
-0.32997860424498937,-2.1995378055441868,135.31835566468692,-0.4651028,-2.162932,134.4614
-0.31137124278516337,-2.2418712233738085,138.0212938174007,-0.4644953,-2.226309,137.1606
-0.2823741883435429,-2.2866665143200335,140.72780146048567,-0.4641807,-2.281749,139.8626
-0.2645452391281392,-2.332461327170159,143.4170149662619,-0.4704574,-2.341886,142.5622
-0.2538171383006981,-2.382359138611142,146.11749275987322,-0.4789013,-2.395024,145.2578
-0.21673763330469406,-2.4529514737852316,150.150710307885,-0.4832843,-2.489366,149.303
-0.22414524717433573,-2.538710085890214,154.1902691372234,-0.5139897,-2.581792,153.3373
-0.21028575284817277,-2.627962555033428,158.2394058700181,-0.510487,-2.666163,157.3829
-0.18830169549435283,-2.698142385541408,162.29643330528125,-0.4848759,-2.73678,161.429
