tx,ty,tz,tx gt,ty gt,tz gt
0.06188302946112212,0.1377231304039146,-1.3735632933177158,-5.551115e-17,0.0,2.220446e-16
0.06095314164043104,0.11211800111776578,-0.04467829034975046,0.001289128,-0.01821616,1.310643
0.05943391423572185,0.0919372364490441,1.287403572080072,0.0004448326,-0.04203318,2.625299
0.052840312752076485,0.06944482853563434,2.6140079275234673,0.002037581,-0.06302801,3.94173
0.05062459505571325,0.0415739184581814,3.9379543474330587,0.002777892,-0.08483761,5.261017
0.05073142656241177,0.021170916821800487,5.284217665507267,0.004157928,-0.1014678,6.581638
0.04251819895215973,-0.0021406495855094965,6.62520566680587,0.007571022,-0.1165874,7.908775
0.03923843299295723,-0.02135511026509429,7.97762403716726,0.008323818,-0.1328035,9.238962
0.035343461231726436,-0.04561114804543212,9.33465212101495,0.007728339,-0.1497649,10.56963
0.032029031240138284,-0.06873114083500925,10.680621394478498,0.006780918,-0.1634547,11.90426
0.0116419419658811,-0.11875302416316141,13.394003771526856,-0.001862182,-0.1959202,14.58048
0.011263081440689625,-0.1719107505427817,16.128879812815963,-0.004267715,-0.236414,17.28222
0.005537305771147416,-0.21041676692694455,18.858879911293414,0.005006086,-0.2699101,19.9867
-0.0047446997923064615,-0.25579859797550314,21.597432666631583,-0.0007654745,-0.3222297,22.70575
-0.00764200271383296,-0.31429263303097016,24.374178951449746,-0.009719264,-0.3687424,25.44868
-0.007135606367164385,-0.34276983837488006,27.171182192147935,0.001962273,-0.4099385,28.19472
-0.01705962023207966,-0.38676795056256685,29.956753460362794,0.007939024,-0.4591179,30.94984
-0.02119351381531287,-0.44289189982021915,32.757011384602464,0.008305167,-0.5122367,33.7178
-0.01114080190674685,-0.49579915553222875,35.563851940778925,0.0121194,-0.5746233,36.50789
-0.007388536358576017,-0.5519310170148669,38.39842960910817,0.01696851,-0.6238526,39.30156
-0.020147487654651255,-0.6021168493005468,41.25194971245619,0.01916344,-0.6707246,42.111
-0.028046629643369417,-0.6582569608081313,44.112451512804725,0.02622364,-0.7178581,44.92821
-0.019947253215521057,-0.7072320012702296,46.97605125985985,0.03408031,-0.7610315,47.75704
-0.03925432344385314,-0.762084213406247,49.882387216370205,0.03175532,-0.805635,50.60218
-0.06288200822021865,-0.8140887645312553,52.788218522742,0.02536977,-0.8453836,53.45716
-0.08260831788906947,-0.8652768526502801,55.71125247571878,0.0168087,-0.88688,56.3166
-0.10319831403674895,-0.8896296007481985,57.16275789755707,0.0132291,-0.9072442,57.7455
-0.11064484784512862,-0.9462783134005879,60.081451976183814,0.006524255,-0.9446035,60.60318
