tx,ty,tz,tx gt,ty gt,tz gt
1.3160016576073283,0.7912846163325455,1.6108536581880182,1.3099,0.7933,1.6134
1.3094464168910227,0.7649911105690943,1.6146156512846515,1.3112,0.7632,1.6156
1.3114443735124963,0.7519114395540455,1.6161414043885882,1.3119,0.7507,1.6168
1.2857900254425,0.30565463585863195,1.5756233839061542,1.2869,0.3091,1.5709
1.28974285768039,0.9025160791083615,1.6014115544246366,1.2919,0.902,1.5976
1.299441037034418,0.9474323837845422,1.6012983563526457,1.2959,0.9422,1.5987
1.3093936082717412,0.9693486239664232,1.5887314388003353,1.2979,0.9641,1.5926
1.3006719816888213,0.9495653357323012,1.5851720588158515,1.2985,0.9597,1.5858
1.2947656407218087,0.9258525403987369,1.5855922157704836,1.2988,0.9375,1.5834
1.243862653201965,0.28941250550616393,1.5773750281267391,1.242,0.294,1.5731
1.2371664643438367,0.2651908288105911,1.5766685888269514,1.2378,0.2684,1.5743
1.2460500938303907,0.2911066790550473,1.5671575965876798,1.243,0.2903,1.5668
1.2447105294563825,0.34183575577510417,1.557484123725319,1.2432,0.3334,1.5562
1.2458291296466668,0.9085609398717943,1.5278893375759428,1.2553,0.907,1.5197
1.2464832039035645,0.8695036633669415,1.5314643608149259,1.2565,0.8755,1.5265
1.258475629220341,0.8184117744875958,1.5327382445903435,1.256,0.8181,1.5317
1.2534645808846576,0.735118662290744,1.5297168641423922,1.2585,0.7299,1.5352
1.421465142047543,0.551205306168398,1.4164467128584957,1.419,0.5505,1.419
1.3618131427903506,0.5614819641457269,1.4606664270872591,1.3724,0.5572,1.4544
1.057320853756876,0.5866422902245367,1.6460741782510537,1.0617,0.5815,1.648
1.0059483047610294,0.586024937911005,1.6752008506756777,1.0077,0.5877,1.6756
1.0740082133773547,0.581371363501491,1.632173334865529,1.0639,0.5835,1.6386
1.4323214289711919,0.5552404041932375,1.3897633360132249,1.4316,0.5562,1.3897
1.4613321868813784,0.5606184872103476,1.3651708690945004,1.4608,0.5606,1.3639
1.4599068685270649,0.5600825446829638,1.3643944909315253,1.4543,0.5611,1.3731
1.0901088761260107,0.5863469863871654,1.6017392978866212,1.0961,0.5827,1.5984
1.039040252547271,0.5878027008643272,1.6243161330795532,1.0413,0.5817,1.6277
1.1749486105680178,0.5803052922005811,1.5498634571888268,1.1654,0.5827,1.5543
1.316854506560901,0.5845649671744334,1.4401621445929211,1.316,0.5846,1.4434
1.2999384071756124,0.5792932366528748,1.4469596572550394,1.2993,0.5812,1.4485
1.2826533225710626,0.5855219442142425,1.4470352438981111,1.2857,0.5846,1.447
