tx,ty,tz,tx gt,ty gt,tz gt
1.3123110932956272,0.7767426860718407,1.609136799376586,1.3101,0.7803,1.6141
1.3136413161858216,0.7352192425036629,1.613120792553136,1.3126,0.7384,1.6177
1.2854074213807336,0.34463535873510087,1.5785129344793187,1.2863,0.3449,1.574
1.2925979433595634,0.8985005596152146,1.5992827632809326,1.2913,0.8918,1.5969
1.3042403163384346,0.968100412853818,1.5940048200314265,1.298,0.9613,1.5951
1.297569866240491,0.9522135333028169,1.5883812047190167,1.2984,0.9627,1.5876
1.298586217578283,0.9382766799372266,1.5809153015773243,1.2983,0.9503,1.5831
1.293858393884789,0.7695812813075662,1.5965849769864104,1.2905,0.7809,1.6007
1.257161801138747,0.3834461603315431,1.582101721940022,1.257,0.3897,1.5812
1.2398034303328729,0.2728286678953534,1.5777463484794438,1.2372,0.2774,1.5725
1.2335716217566404,0.26960551223532137,1.5758964280548304,1.2367,0.2674,1.5745
1.2501686226481885,0.30238861857980215,1.5618061091936584,1.2438,0.3004,1.5634
1.2404396188603963,0.9095696359709639,1.5252731004764406,1.2501,0.9008,1.5162
1.2510432750896106,0.9072625447296353,1.5260645049689718,1.2562,0.9025,1.5217
1.2508248020371764,0.8758297582191347,1.5284413004199766,1.2565,0.8755,1.5265
1.2621416380895254,0.8180482665664894,1.5261424595031325,1.256,0.8181,1.5317
1.3618790273443062,0.5615953192057396,1.459213315534003,1.3724,0.5572,1.4544
1.0078478115774159,0.5900393901526627,1.6708879479535785,1.0081,0.5878,1.6748
1.4337826278053196,0.5569986628751714,1.3895201169795948,1.4316,0.5562,1.3897
1.4593613576199629,0.5623351653414663,1.3675406657381954,1.4587,0.5604,1.3652
1.4474370247678152,0.5603797433935339,1.3761657561579388,1.4428,0.5616,1.3802
1.3996843675039865,0.5648724987855351,1.407631313367892,1.4011,0.5656,1.4064
1.3464256957839718,0.5718658781577665,1.4469495036071274,1.353,0.5697,1.4463
1.092061314617646,0.5888494080604436,1.597284560901461,1.0961,0.5827,1.5984
1.0354033727238838,0.5891397614296933,1.628865856402426,1.0408,0.5829,1.63
1.1052539685769966,0.576968740440506,1.607454630129159,1.0976,0.5814,1.6067
1.344821821423655,0.5858739183754038,1.4264933398121737,1.3405,0.5842,1.4296
1.3024402879446895,0.5803636614971079,1.4466364340128015,1.2986,0.5811,1.4483
1.2794339440934481,0.5832689334294772,1.4549449933630296,1.2789,0.5816,1.4561
