tx,ty,tz,tx gt,ty gt,tz gt
1.131180031368879,0.6358822576577161,1.4487822461634854,1.1246,0.635,1.4524
1.0929376079536695,0.6323810354265571,1.3877422156990278,1.0886,0.6352,1.3903
1.0845721384829363,0.631386586868234,1.3822868686987877,1.0833,0.6345,1.3807
1.315064126031233,0.6337938049120164,1.683683242587394,1.3174,0.6273,1.6796
1.3213110338586467,0.6452514261218922,1.6762905579095917,1.318,0.6431,1.6778
1.3118046415480484,0.6916291295252406,1.6558818594545601,1.3079,0.6765,1.65
1.2969669389476521,0.9526939297831494,1.6151805094993228,1.3065,0.9607,1.6101
1.3177745156460943,0.8725568712743401,1.6067328796480183,1.311,0.8802,1.6134
1.3133115409668592,0.7977428413108456,1.6107079607626253,1.3097,0.8065,1.6132
1.2842856355412697,0.31671711623355964,1.5743440002906275,1.2862,0.3161,1.5722
1.2835557865427765,0.8550519439330098,1.5979161550551382,1.2898,0.8545,1.5933
1.2919040951654686,0.928716031478293,1.6020206101722008,1.2947,0.9308,1.599
1.306559890128903,0.9690137865893336,1.5886525946019292,1.2979,0.9641,1.5926
1.2989836599381996,0.9408537901112755,1.585744819231132,1.2983,0.9503,1.5831
1.2343984429565138,0.26717611643337824,1.5752568313587116,1.2361,0.2698,1.5735
1.2404438776264242,0.27457726659342946,1.570473113676298,1.2397,0.2732,1.5731
1.2450433088684825,0.3140389530044705,1.5600778733054692,1.244,0.3092,1.5611
1.2469721189525753,0.8549895347250771,1.5149765924048544,1.243,0.842,1.5178
1.2378053634032669,0.9044402351808292,1.5230309849862573,1.2489,0.8951,1.5147
1.2437815417917266,0.8697921381347018,1.532416455947537,1.2565,0.8755,1.5265
1.2558381988900134,0.7974839219325816,1.5296170664879591,1.256,0.8034,1.5326
1.023677285327856,0.5925034406071303,1.6583868608444128,1.0289,0.5875,1.656
1.4258413294312393,0.5478358026261703,1.4136279219321963,1.4236,0.5489,1.4163
1.421673643832436,0.552849914519766,1.3986683814065406,1.4206,0.5544,1.3996
1.4539713472646438,0.559513069595001,1.3704235549541173,1.454,0.56,1.3684
1.4379152410989646,0.5563446157161815,1.372975711090144,1.4308,0.5625,1.3878
1.3761636395342047,0.5664799788948013,1.4220206560675568,1.3845,0.5671,1.4185
1.067697572649627,0.5862827042932819,1.6153072967447244,1.0689,0.58,1.6143
1.0414703371936116,0.5860455253905262,1.628138001891951,1.0405,0.5821,1.6285
1.1751571360190698,0.580374171009219,1.5479226430724595,1.1654,0.5827,1.5543
1.343941710750335,0.5839491434592712,1.4319688162464408,1.3448,0.5867,1.4313
1.323298628043459,0.5841093314995467,1.4418913013683812,1.3248,0.5857,1.4411
1.2928698068413231,0.5824999370606576,1.4455373670651488,1.2928,0.582,1.4465
1.2786278274035943,0.5797436480985122,1.454916049375009,1.2791,0.5821,1.454
