tx,ty,tz,tx gt,ty gt,tz gt
1.3123484846390445,0.7756207532565644,1.6123533981919298,1.3101,0.7803,1.6141
1.3140052089437273,0.7335380561901428,1.6147904223814913,1.3126,0.7384,1.6177
1.3151000631636556,0.7187622041579312,1.6162332245187896,1.3134,0.7226,1.6187
1.2866430394572161,0.3074310843579129,1.5767572677807182,1.2866,0.3075,1.5715
1.2879976679834033,0.32956214003036377,1.5681003253559604,1.287,0.324,1.5684
1.2826832195890172,0.6526674082149074,1.58386065097902,1.2879,0.6323,1.5807
1.28543477668433,0.8574347406063726,1.5998586535992452,1.2898,0.8545,1.5933
1.2917459649490142,0.9032559483262307,1.6017542567889897,1.2919,0.902,1.5976
1.311613997234691,0.9718227636469224,1.588947593107188,1.2979,0.9641,1.5926
1.296644272984597,0.9528744348435955,1.5907900938654995,1.2984,0.9627,1.5876
1.2950062591006737,0.9325845315783646,1.583730265901479,1.2985,0.9441,1.5828
1.233451537518962,0.2647809418674526,1.5824145346719862,1.2364,0.268,1.5741
1.2487582010114735,0.32532143705924416,1.5587834652339791,1.2434,0.3187,1.5589
1.251867094002445,0.9107613936725647,1.5224927943770086,1.2539,0.9077,1.5184
1.2503533479973012,0.869415504176252,1.529039544239264,1.2565,0.8755,1.5265
1.2589707522018159,0.7971419520633835,1.5275829238465857,1.256,0.8034,1.5326
1.4101098454282186,0.5538515089783212,1.425429966344407,1.4037,0.5539,1.4312
1.038449768206843,0.5848890003581712,1.6581685415712712,1.0398,0.5811,1.6624
1.0113164825574517,0.586276404341974,1.671150968133261,1.0113,0.5862,1.6751
1.4409792029218644,0.5579230638965148,1.3835500801811695,1.4386,0.5573,1.383
1.4632986811716104,0.5629634579012528,1.3645924814170602,1.4624,0.5609,1.3636
1.456164472700792,0.5605499020698745,1.3665730930220645,1.4496,0.5611,1.376
1.4015087952929572,0.5653111578020233,1.4034058134477703,1.4081,0.5648,1.4017
1.1262494621332813,0.5871832870476281,1.5809190874794707,1.1324,0.5856,1.5766
1.075510583069421,0.5857304553080472,1.6066846806578845,1.0824,0.5813,1.6068
1.0449531250328827,0.5755170407045332,1.6342083284747082,1.0455,0.5832,1.6307
1.3447306685441065,0.5855945384592185,1.4261089582645348,1.3438,0.5852,1.429
1.3391789346839083,0.5853800959960591,1.4323605787135691,1.3395,0.5862,1.4348
1.2940856296012566,0.5823008796906038,1.4445076392846594,1.2928,0.582,1.4465
1.2825404611940459,0.5813539133975786,1.4477503681690407,1.2815,0.5832,1.45
