tx,ty,tz,tx gt,ty gt,tz gt
1.1043118438814759,0.6264859590735697,1.3582676951960448,1.1003,0.6238,1.3585
1.3325633171677402,0.6237837149717912,1.7069956433353743,1.3416,0.6209,1.7009
1.3574186211646286,0.6307186595475197,1.7452336503607935,1.3742,0.6225,1.7325
1.3842573587814053,0.6366305377061391,1.7562109954377803,1.3929,0.6281,1.7481
1.3761085346490214,0.6229078594363038,1.6973913496005477,1.3606,0.6344,1.7128
1.3090301020518929,0.7303039814338697,1.6387578703816819,1.2994,0.7241,1.6423
1.3043736517394668,0.9357662443824867,1.6003096199238473,1.297,0.926,1.6048
1.299903505385699,0.9503983370027485,1.611760002389702,1.3065,0.9607,1.6101
1.2840932314463254,0.3016956590303252,1.5685618167139677,1.2864,0.3074,1.5716
1.2898795712471285,0.8916638514073454,1.598782526214082,1.2913,0.8918,1.5969
1.303964636092401,0.9599188187524241,1.5944595496071623,1.2967,0.9496,1.598
1.2954273755776637,0.9488016080886759,1.585280252213442,1.2984,0.9627,1.5876
1.3028671428263776,0.8764565810163252,1.5861459167684366,1.298,0.8832,1.5898
1.2452184713242367,0.2969808539363682,1.5769735354928076,1.2468,0.3108,1.5732
1.2449470230890491,0.2922051086695852,1.562944444673698,1.243,0.2903,1.5668
1.2407743673820273,0.35923771118497705,1.5553905843271192,1.2421,0.3451,1.5548
1.243259204170784,0.9080929238476876,1.5238954353477117,1.2501,0.9008,1.5162
1.2540891259890377,0.8706362417300301,1.5294555504296508,1.2565,0.8755,1.5265
1.2562262483946116,0.794968743571955,1.5299844855785432,1.256,0.8034,1.5326
1.3777810899535354,0.5567906986945258,1.449637601343517,1.3845,0.5551,1.4474
1.0119326562858135,0.5837887260585324,1.6771180594556665,1.0077,0.5877,1.6756
1.0393877902364232,0.5824897984138107,1.6583160144869145,1.0343,0.5856,1.6577
1.4034094672392585,0.5533944007089634,1.4129276031597906,1.4001,0.5527,1.4175
1.4392456802754492,0.557996060347855,1.3849159254145293,1.4386,0.5573,1.383
1.4623762711161465,0.5626000980414099,1.3642586533012702,1.4624,0.5609,1.3636
1.455543433670519,0.5621914502886445,1.3660930250625385,1.4496,0.5611,1.376
1.3972470259332581,0.5636242620981402,1.4081981087589555,1.4011,0.5656,1.4064
1.0903874797671278,0.5835623746994995,1.6044548351043226,1.0915,0.5823,1.6014
1.046360133005441,0.5856106823010262,1.6266400276559263,1.0445,0.5812,1.6257
1.3384947137863081,0.5857263210112285,1.4282566723819416,1.3375,0.5834,1.4305
1.2778209263697322,0.5806717325462379,1.4551825498822342,1.2791,0.5821,1.454
