tx,ty,tz,tx gt,ty gt,tz gt
-3.7747043025392033,1.7456999176668577,-2.6873284634865926,-4.1569215045,1.7026497168,-2.3881984091
-3.858260133164761,1.7515247416632642,-2.7284884067578075,-4.2449678031,1.7091442528,-2.4317242631
-3.9561761051631685,1.8847954923114578,-2.715437928271412,-4.3379959724,1.8457515006,-2.4176544372
-3.9116294096989424,1.918511795685018,-2.6566716882413446,-4.2920477247,1.8829030929,-2.3600058487
-3.8809920336194934,1.9598449623858218,-2.5967153187828345,-4.2594497163,1.9243457864,-2.3010721741
-3.8575034568999125,1.9967187865233322,-2.5205988061380995,-4.2331607445,1.9636099315,-2.2239631539
-3.847405360552432,2.0062740949886764,-2.46031051428105,-4.2207034592,1.9760898916,-2.159623982
-3.8228681216289617,2.0338751511123343,-2.3963621854145627,-4.1944741948,2.0052509404,-2.0946498773
-3.8024267641992058,2.0677452089623,-2.329342648479905,-4.1725201461,2.0398389327,-2.0262875524
-3.7424108206541025,2.11988652740457,-2.1738838041961004,-4.1079308042,2.0957686923,-1.8684602282
-3.705377483954219,2.145532165860903,-2.1060524542240455,-4.0680529895,2.1241874852,-1.7991930588
-3.667112393547022,2.189374741111033,-2.0503937315764946,-4.0289330841,2.1696707779,-1.7414844527
-3.6071310692617033,2.249983927964248,-1.965796613976674,-3.9631433585,2.2346741738,-1.6552311282
-3.540097216139887,2.314882550133552,-1.8949787645607759,-3.8925724362,2.304384648,-1.5819773157
-3.425198509112159,2.407633685806867,-1.8031582000024429,-3.7716118456,2.401208537,-1.488808355
-3.2994609299233817,2.4764136939093877,-1.7253946184280484,-3.6431990949,2.4699512096,-1.4129308694
-3.147052601724197,2.55516667267023,-1.6438117132101913,-3.4849633249,2.5520374808,-1.3313576557
-3.002936453529867,2.642540252421911,-1.5770879802928088,-3.337660229,2.6396816727,-1.2653707517
-2.886682678601885,2.70750646770788,-1.5262797471787237,-3.2102361331,2.7104439493,-1.2107516272
-2.754743278796199,2.7635017902384575,-1.4586912056052974,-3.0792562888,2.7643597652,-1.145117274
-2.6449596424835433,2.789717861162676,-1.380276588911407,-2.9654363505,2.7916609171,-1.0659410292
-2.535445770262348,2.817028488479361,-1.295824291811596,-2.8466818159,2.8225920094,-0.9759749027
-2.401769187191872,2.8687484103708245,-1.1760843146015396,-2.7102339259,2.8772627744,-0.855357521
-2.2670531755998313,2.9239129987438415,-1.0549464455070496,-2.5668872082,2.9327267039,-0.7325616536
-2.1210591263342202,2.9681077622812984,-0.9660651406397431,-2.4092053657,2.9823967765,-0.6388322054
-1.936750149379075,2.996290555450798,-0.8834996225744165,-2.2221459726,3.0121079138,-0.5580973567
-1.8121739868848394,3.028306533961313,-0.843927688810099,-2.0877190184,3.04671593,-0.5175845842
-1.6687395637048903,3.0513466728057623,-0.8029445050163926,-1.9465623167,3.072039569,-0.4783332816
-1.5132659984049024,3.0687299440344056,-0.7497275003385104,-1.7805092134,3.0905796784,-0.4240605631
-1.3383710686046832,3.11004719998272,-0.7034400023227001,-1.5985721327,3.1321327566,-0.3793380721
-1.1441719182445347,3.148362008411567,-0.6661285158030932,-1.3945596324,3.172018475,-0.3440301567
-0.971063209378729,3.1723582228226936,-0.6430114646167384,-1.2177953456,3.1935410225,-0.3239642758
-0.7864941707297599,3.1850629478917627,-0.6283594676584348,-1.0186978065,3.2099211623,-0.3115174646
-0.5698149930965548,3.1909066169150364,-0.6230599966349324,-0.8055169,3.216163203,-0.307824183
-0.3408014233893053,3.197608485503781,-0.6259971621190088,-0.5746305372,3.2169024357,-0.314987655
-0.13819427457757705,3.1930749294201455,-0.6356252451633937,-0.3531702043,3.2098970298,-0.3282653886
0.09345223020178262,3.1904757367355545,-0.6509578856536473,-0.1117775829,3.2029445502,-0.3479941436
0.2891603813616612,3.202705626037222,-0.6682103852898682,0.0798142231,3.212017188,-0.3675858363
0.4840982611881657,3.1959622899430027,-0.6842708343895618,0.2938367821,3.2046093532,-0.3865886438
0.6982573509813212,3.158297820920567,-0.6892070995964965,0.5117798576,3.1635320459,-0.3957420562
0.9157748681572668,3.092197719015152,-0.6794161324065524,0.7415192661,3.0930823822,-0.3877581036
1.1180681413117979,3.0511658866571354,-0.6685765096038643,0.948743016,3.0482835592,-0.3795042706
1.305862288817539,3.0272426580299143,-0.6651237861991581,1.1441589607,3.0234052955,-0.3774813599
1.513315122542302,2.993637814072586,-0.6548799069799891,1.35114194,2.9888821049,-0.3704402234
1.6839416167046135,2.9459490721178625,-0.6364830211029204,1.528871181,2.9394731597,-0.3544497231
1.8769038977758594,2.8853767431090516,-0.6044544559317195,1.7329300906,2.8725879729,-0.3276510809
2.0584964600884703,2.8227977167357787,-0.5730045776508241,1.9248148213,2.8083489376,-0.2964659375
2.2296265399096713,2.7730451556819373,-0.550677407470137,2.0987498903,2.7574079261,-0.2773373285
2.38442179650516,2.704839924583905,-0.5395703347118022,2.2620647778,2.6831533887,-0.2687230207
2.5135955151117866,2.628410977372395,-0.544149937276968,2.3975541617,2.602977296,-0.2759261375
2.647560115718494,2.5137909911560596,-0.576416570650713,2.5295341182,2.4839186406,-0.310781336
2.7202371450017147,2.4035725589974097,-0.6249621138464376,2.6028107228,2.3672181501,-0.3607161408
2.752540369415101,2.2858451089729055,-0.7052829286120035,2.6361436699,2.2431032597,-0.445164805
2.6854612199799615,2.1763598883304716,-0.8002306534094059,2.5653248078,2.1273608503,-0.5406802911
2.5873203172468084,2.107418181928168,-0.8478726051463557,2.4572226258,2.050628391,-0.5908539182
2.4610812506455533,2.054580732851511,-0.8909785713309277,2.3248142183,1.9962894349,-0.632012483
2.2873677201792217,2.0240853599590585,-0.9403061892075053,2.1418258692,1.9645493841,-0.6794734256
2.0977634150409346,2.0216895115317888,-0.9792161848084755,1.9384107781,1.9593605745,-0.7165323453
1.9431870365453578,2.048454748494832,-0.9933112418832886,1.7739567084,1.9868205096,-0.7275134882
1.7732280556609865,2.073891850948749,-0.9768160531227623,1.5995588809,2.0109216915,-0.7076607741
1.6016056909136873,2.094142633687794,-0.9182791942932038,1.4216355631,2.0273656747,-0.6460449177
1.424545538100114,2.124756993279324,-0.8654910587309661,1.2308551894,2.0544397049,-0.5857181221
1.2866543652797828,2.1399450010134857,-0.8349910152051803,1.0921067303,2.0741333617,-0.5537435184
1.1031981649671385,2.1460966570296423,-0.7974572212360542,0.9037421856,2.0915670883,-0.5137943092
0.9450536686123376,2.152937019361898,-0.7663313176355868,0.7334660819,2.1051169509,-0.4787846714
0.7623721623065931,2.165438644647888,-0.7176503205336018,0.5517943954,2.123558873,-0.4245419502
0.5726344565183243,2.195953851136001,-0.6149637172678526,0.3586322617,2.1601718748,-0.3143149636
0.4076036263371323,2.219806761055554,-0.4886367308089219,0.1941884733,2.1870380094,-0.181633386
0.2031864152874454,2.223463024112007,-0.3213787007120197,-0.0153410239,2.1948921297,-0.0011292054
0.04983120128647567,2.2121675972136723,-0.1736739407330039,-0.1649637359,2.1891934427,0.148823794
-0.09437148724786892,2.2108106608499467,-0.012258550462323825,-0.3127084904,2.1942009659,0.3190404818
-0.22114738864284034,2.2159106539989972,0.11994680487653353,-0.4382505752,2.2048205115,0.4550356329
-0.3510264712498863,2.2327165582737756,0.24685357092042315,-0.5676685392,2.2262682826,0.5888773632
-0.488571528700422,2.2446930126057176,0.39518856567504335,-0.7085854215,2.2433262472,0.7480579799
-0.6154588885886598,2.245067598037396,0.5411510010741569,-0.8350479331,2.2489279242,0.9017157986
-0.7396979368844492,2.2310743571590863,0.69984723917687,-0.9643177079,2.2357946158,1.0741080735
-0.8620478644102079,2.213974013004741,0.873622713922928,-1.081497263,2.2220564875,1.2498274921
-1.054509240927628,2.2440765129531326,1.2056964660369593,-1.2728516459,2.2606925261,1.6022422906
-1.155483764407633,2.2770106035259383,1.3849587398948047,-1.3760811796,2.2983475968,1.7925337062
-1.2488177160575176,2.2874100985789956,1.5321569848288141,-1.4706656993,2.310529274,1.94762451
-1.336186311228007,2.2846145335283534,1.6435280873272586,-1.5550939662,2.3107252513,2.0630250393
-1.415541131986767,2.2800025929098218,1.756458427121259,-1.6355657443,2.3077757653,2.1787318701
-1.4938240109848357,2.2795926094337458,1.8736653021397074,-1.7139640059,2.3093992725,2.3064749162
-1.5646518964510605,2.275512099980185,1.9869336716928863,-1.7824855779,2.3083858194,2.4255394174
-1.6241179174850982,2.2833500239874467,2.0630240823286052,-1.8210423248,2.3136161743,2.4750501917
-4.065397235606227,1.8220269142849823,1.7284492873679143,-4.0148030577,1.8409541072,1.7075283432
-3.9600533277731405,1.8146989927426684,1.6437365132750013,-3.8979246993,1.8322484337,1.6021332077
-3.8772757035574146,1.8058568652804112,1.5465527281678262,-3.8095611445,1.8190192415,1.4914246174
-3.7986803349010705,1.8073929435412606,1.429760762272895,-3.7307548249,1.8142276753,1.3609193497
-3.7316632612134657,1.8257764561585943,1.3250880822640028,-3.652263684,1.8348372511,1.2299321117
-3.6685682756491347,1.8583641555438255,1.2259430107518154,-3.5870515095,1.8679365449,1.1156463164
-3.5855879708256517,1.9035135905644465,1.1165466426098005,-3.4971358785,1.9148411955,0.9864353777
-3.4823386418732554,1.9492923615585425,1.0045076322248843,-3.3803672087,1.9648297686,0.8464795854
-3.3439126882361214,1.987243468269797,0.8691279689195892,-3.2284041875,2.0022617619,0.6852501276
-3.2427336380872793,2.031269709084582,0.7611543236361111,-3.1222975257,2.0466277148,0.5602391489
