tx,ty,tz,tx gt,ty gt,tz gt
-3.572557294172043,1.806551363547078,-2.6822363691826006,-4.1569215045,1.7026497168,-2.3881984091
-3.654746086328131,1.812002172366595,-2.721964018184247,-4.2449678031,1.7091442528,-2.4317242631
-3.760813010998208,1.9307713816983045,-2.7223322274804356,-4.350446016,1.8337304406,-2.4322370931
-3.716945210878147,1.9633757835157,-2.669153103506795,-4.3038530324,1.8708093527,-2.3766709296
-3.681097587596051,2.007808099684114,-2.6039486918699635,-4.2624335282,1.9198032294,-2.3093448785
-3.6563059443992016,2.047207169102542,-2.531135679259595,-4.2354200011,1.9607744596,-2.2334727755
-3.6432974498829416,2.0593512248040677,-2.4612762905341685,-4.2207034592,1.9760898916,-2.159623982
-3.619406051561165,2.086571109211434,-2.3992746696261396,-4.1944741948,2.0052509404,-2.0946498773
-3.5961307144063843,2.123846247378625,-2.3238487443382403,-4.167893891,2.0456135458,-2.0130814817
-3.5322559451259754,2.1743698127397155,-2.1628604930183744,-4.0971077451,2.1015074722,-1.8455502399
-3.4754248515260575,2.2278823383154824,-2.0735309670266515,-4.0366480478,2.1593860152,-1.7526963013
-3.4153900786798834,2.289096241375689,-1.9908027917860898,-3.9710997218,2.2266725735,-1.6656206026
-3.3357012566931816,2.370043635711269,-1.9044547348839216,-3.8857232789,2.3118596966,-1.5755779787
-3.2316195975611444,2.4496565618018535,-1.8235383117153847,-3.7716118456,2.401208537,-1.488808355
-3.1083285729275456,2.515922714503543,-1.7484892462820152,-3.6431990949,2.4699512096,-1.4129308694
-2.9621017415856006,2.5944030878071427,-1.670388352370595,-3.4849633249,2.5520374808,-1.3313576557
-2.821037429813074,2.6769583053382973,-1.604510895392141,-3.337660229,2.6396816727,-1.2653707517
-2.7060533875122714,2.7421404129797544,-1.5545281463548877,-3.2102361331,2.7104439493,-1.2107516272
-2.6016398531663416,2.7869726552356133,-1.5038599095034688,-3.1027099827,2.7562750383,-1.1589539241
-2.4924355190606624,2.817376616035305,-1.4305167816686115,-2.9839535611,2.787345115,-1.0790847206
-2.406807005444705,2.8387986970345116,-1.365637053550681,-2.8926736266,2.8098000684,-1.0119632819
-2.3036177948545484,2.8660186710943485,-1.2815717961886866,-2.7830090419,2.842357888,-0.9239210258
-2.1871402354447946,2.921211414658033,-1.1653709287467175,-2.6536894003,2.9003769515,-0.8000590807
-2.0827429508481523,2.957182193675076,-1.0846763839868774,-2.541569004,2.9418724558,-0.7146233399
-1.9601009438233947,2.992943617692986,-1.0120886950847654,-2.4092053657,2.9823967765,-0.6388322054
-1.7815265653111239,3.021218933082043,-0.9333688366924076,-2.2221459726,3.0121079138,-0.5580973567
-1.632908683700988,3.0589697922189454,-0.8881873195797456,-2.0642770216,3.0527384007,-0.5115679473
-1.4602850868215254,3.0810713697875345,-0.8351988569229702,-1.8798613371,3.0791384325,-0.4562044509
-1.284560089045959,3.108526462482248,-0.7780973319528248,-1.7012485453,3.1071569842,-0.400887021
-1.1100231089904904,3.150468020112939,-0.7397997824368872,-1.5050426251,3.1523563324,-0.3604431553
-0.9423245129847979,3.177210231003516,-0.7139426771633706,-1.3289428522,3.1798067862,-0.3357236971
-0.7342613441200716,3.1990162863585745,-0.6899366921344279,-1.0984556487,3.2022596033,-0.313695238
-0.5536376335927078,3.213207482879122,-0.6832491178875557,-0.9154428693,3.2156511434,-0.3094599553
-0.3380260915548199,3.2159533106308134,-0.6812511550189908,-0.6775724711,3.2174349125,-0.3102103915
-0.11103057762056512,3.210387248652478,-0.6919310392913836,-0.4352564807,3.2123173679,-0.3226683813
0.12008041231017774,3.2059355748579605,-0.703258758308432,-0.1977616169,3.2019917344,-0.3392394433
0.34581106247374427,3.2184765486506937,-0.7239764972693146,0.0461338931,3.2112635267,-0.3646933043
0.5361606101515575,3.212463769116069,-0.7409069441177261,0.2492925686,3.2080562451,-0.3830279693
0.7491112870357153,3.1871236712741586,-0.7486880065274328,0.47251929,3.1739823321,-0.3956131368
0.9563752842495123,3.125594453479592,-0.7412358933103227,0.6960664728,3.1072660605,-0.3907879373
1.1494515626996256,3.0770958584970565,-0.7306168323233277,0.9073590844,3.0546943407,-0.3802756455
1.3369455713149785,3.050815362420407,-0.726373817001347,1.1036252491,3.0280713002,-0.37811206
1.5417632379591355,3.019422833427912,-0.7182586056007787,1.3239931918,2.9954670708,-0.3722876764
1.739337116122731,2.966459455298181,-0.6984960498873012,1.528871181,2.9394731597,-0.3544497231
1.9287446236243113,2.9044130122726077,-0.6696651815036865,1.7329300906,2.8725879729,-0.3276510809
2.1044310024687283,2.8460169860953224,-0.6377649533087419,1.9248148213,2.8083489376,-0.2964659375
2.2715488646421944,2.7984407872294668,-0.6158250327510633,2.0987498903,2.7574079261,-0.2773373285
2.4208225499570517,2.7325335897711582,-0.6046740161493744,2.2620647778,2.6831533887,-0.2687230207
2.542942376473632,2.6602041812285773,-0.6096601629244915,2.3975541617,2.602977296,-0.2759261375
2.675394458766589,2.5471613766974825,-0.6398939943487449,2.5295341182,2.4839186406,-0.310781336
2.74554716899864,2.44022111373605,-0.6869648742658603,2.6028107228,2.3672181501,-0.3607161408
2.7758623679344927,2.3255118790032308,-0.7646658920896554,2.6361436699,2.2431032597,-0.445164805
2.7076801632702985,2.2185883723540183,-0.8572021365807954,2.5653248078,2.1273608503,-0.5406802911
2.613035874196539,2.150639524261062,-0.9033008667034825,2.4572226258,2.050628391,-0.5908539182
2.4908035410960814,2.098550050121249,-0.9447678152756331,2.3248142183,1.9962894349,-0.632012483
2.347744618567101,2.072543561962572,-0.9857360710124341,2.1714323005,1.9669925338,-0.672265877
2.1654181833249844,2.0659789682209118,-1.0253039111961104,1.9652483422,1.9574790363,-0.7135350691
2.033516562128866,2.0837117785638775,-1.0407794276482367,1.8234100343,1.9754944961,-0.7262483767
1.8718100275312137,2.114032527076602,-1.0366717362167401,1.6496047469,2.0055332691,-0.7178316647
1.7285863519518783,2.1283859756164123,-0.9976907674535767,1.5013978237,2.0184384726,-0.676168638
1.5696627176201394,2.1531653734597644,-0.9423037300291031,1.3271027849,2.0409391412,-0.6137481661
1.4138218267166112,2.176312639831577,-0.902455031781151,1.1630328544,2.0648601512,-0.5690585444
1.2715379098084059,2.18337190740898,-0.8727971851314611,1.0172788237,2.0817876955,-0.5377930433
1.0876588332835349,2.1904314990178504,-0.8363049145642787,0.8222722705,2.0975582737,-0.4980491945
0.9013551030171048,2.1989796218959077,-0.7928206009351384,0.6276358793,2.1136197066,-0.4501856635
