tx,ty,tz,tx gt,ty gt,tz gt
1.3672713857304637,0.6204454252529934,1.6410951765825563,1.3405,0.6266,1.6575
1.3385371929341836,0.6159792383891468,1.5339509060747132,1.283,0.6257,1.5933
1.3257226561387114,0.6149314227557263,1.4890551366721343,1.2582,0.6251,1.5661
1.291784041781997,0.615495075980798,1.441701538038533,1.2263,0.6243,1.5324
1.2754472037366804,0.6152852775999476,1.3934596492252758,1.2012,0.6247,1.502
1.2499402044451413,0.620278348771201,1.353306061755013,1.1772,0.6252,1.4713
1.2268124366310005,0.6148979024218364,1.3095167607802947,1.1561,0.6237,1.443
1.2089686835328763,0.6069912093630291,1.2696546980093724,1.1371,0.6211,1.4151
1.1925177931566104,0.6088465882798367,1.2363047534958929,1.1211,0.6208,1.3906
1.188415359225555,0.6031713144316175,1.2029051155438448,1.111,0.6213,1.3741
1.1757471046004748,0.6024279503515823,1.1843076246784467,1.1045,0.6221,1.3629
1.1619241118752464,0.6135690372243112,1.203365965016872,1.1011,0.624,1.3615
1.1661280573821902,0.6157473465771627,1.234316863698324,1.1096,0.6227,1.3785
1.178950037435974,0.6137648091937188,1.274789967079387,1.1235,0.6223,1.4058
1.1970312390044193,0.6195693190422462,1.3254136993985404,1.1411,0.6229,1.4382
1.209298647393925,0.6235783421083545,1.3626808535565076,1.1535,0.6236,1.4598
1.2267548075201153,0.622645500680792,1.4105095473416318,1.1769,0.6236,1.4946
1.2356296314572357,0.6247402951806077,1.4556521513869398,1.195,0.6231,1.5204
1.2425371476090603,0.6305847505844896,1.502404661808117,1.2138,0.6239,1.5471
1.2665196273389618,0.634223257347563,1.5531054391371848,1.239,0.6271,1.583
1.2849376136349617,0.6295879725620818,1.5973429749099,1.2636,0.6289,1.6161
1.3157856281574996,0.6253275451907937,1.6444262447830045,1.293,0.6283,1.6526
1.3434451413961357,0.5993831914487949,1.684306291639957,1.3282,0.6228,1.6883
1.360814597089866,0.6284843646788268,1.71970751071895,1.3585,0.6209,1.7176
1.377418073725538,0.6276716187411734,1.7461934090512847,1.3807,0.6239,1.7381
1.3989904555791972,0.6290877375230282,1.7519925529372007,1.3963,0.6302,1.7508
1.3888987754845143,0.6190382950732518,1.7129757117379771,1.3518,0.6325,1.7038
1.3552754177418993,0.6092990910570888,1.6873605687443725,1.3204,0.6261,1.6724
1.3159336579345509,0.6086750318959376,1.6656698968566197,1.2914,0.6202,1.6426
1.2641871976875525,0.6090839641462771,1.6270845432567074,1.2427,0.6155,1.5923
1.20176685185507,0.6186106860134009,1.5789666443956023,1.1842,0.62,1.5299
1.1620746657108536,0.6262956637612854,1.5403770563706076,1.1474,0.6293,1.4866
1.1302612476035674,0.6320125571249107,1.499871665850685,1.1165,0.6363,1.439
1.1011255297344462,0.62677090119442,1.4628402054559027,1.0925,0.6363,1.398
1.0785503086540813,0.6212681119436911,1.4252535482972346,1.0716,0.6321,1.3568
1.088669030918623,0.6178236573167943,1.4551216740833763,1.0895,0.629,1.3834
1.120749433701992,0.6104279200895456,1.4880525173118346,1.1207,0.625,1.4279
1.1587424941585294,0.6120973873122784,1.5314638917526022,1.1585,0.6217,1.4759
1.2037449708361954,0.6143301795043054,1.581269326138152,1.2012,0.6173,1.5306
1.2524276638413656,0.6098662208481241,1.6198104969766192,1.2443,0.614,1.5856
1.2963847519534935,0.616787720780332,1.6692467524892804,1.2872,0.6145,1.6379
1.3272492724587024,0.6236023205988419,1.6939831518536022,1.3142,0.6212,1.6725
1.3403348564414188,0.6395303864949684,1.6872127102371874,1.318,0.6431,1.6778
1.3251283512907113,0.6686113562415171,1.6736905913090525,1.3097,0.667,1.652
1.3188100800191758,0.6967845236502851,1.6671774886211006,1.3037,0.7011,1.6464
1.316540951386837,0.7288891928448012,1.6558521548812883,1.2973,0.7398,1.6394
1.3138994780894795,0.7602408710261652,1.6468527583183818,1.2942,0.7777,1.6311
1.3098750907944816,0.7908244654971092,1.6363037846512947,1.2928,0.8138,1.6215
1.2995115138955275,0.8301181829504582,1.6394492549778292,1.2938,0.8512,1.6146
